city,title,location,rating,room_type,price,guests,beds,bathrooms
NYC,Private Room Near NYC Best Deal,Elizabeth,4.75,Private room,34.00,2.00,1.00,2.00
NYC,Loved by NYLocals Private Room SoHo,Soho,4.59,Private room,60.00,2.00,1.00,1.00
NYC,Brooklyn Nook perfectly located!,Greenpoint,4.90,Entire apartment,65.00,4.00,2.00,1.00
NYC,Cozy Apartment in Hudson Yards!,Hell's Kitchen,4.83,Entire apartment,85.00,4.00,2.00,1.00
NYC,COZY ESTUDIO APARTMENT 10 MINUTES FROM NYC,Union City,4.75,Entire apartment,90.00,4.00,1.00,1.00
NYC,Twice As Better Home Inn,Jamaica,4.75,Entire apartment,60.00,3.00,2.00,1.00
NYC,Luxury Brooklyn condo overlooking a park,Crown Heights,4.78,Entire apartment,75.00,4.00,2.00,1.00
NYC,Completely Renovated Loft 30 Min From NYC!,Jersey City,4.77,Entire apartment,64.00,3.00,1.00,1.00
NYC,"Sunny, private room in Brooklyn!",Brooklyn,4.79,Private room,25.00,1.00,1.00,1.00
NYC,MIDTOWN MANHTTAN COZY STUDIO WITH TWO DOUBLE BEDS,Midtown,4.75,Entire apartment,71.00,4.00,0.00,1.00
NYC,Luxury Alcove Studio in Chelsea,Manhattan,4.80,Entire apartment,125.00,2.00,1.00,1.00
NYC,"Designer 1BR with exposed brick, 30 mins to NYC",Jersey City,4.98,Entire apartment,69.00,4.00,1.00,1.00
NYC,Alcove Studio w/ outdoor Patio Deck,Manhattan,4.09,Entire apartment,63.00,3.00,2.00,1.00
NYC,Great private studio with beautiful backyard,Sheepshead Bay,4.40,Entire townhouse,74.00,3.00,2.00,1.00
NYC,Bright Cozy 2BR 15 Mins Time Square upto 6 Guests,Union City,4.18,Entire apartment,45.00,6.00,3.00,1.00
NYC,Bushwick Garden Apartment,Bushwick,4.93,Entire apartment,100.00,4.00,2.00,1.00
NYC,BROOKLYN Downtown/Dumbo Loft for 6,Downtown Brooklyn,4.76,Entire loft,135.00,6.00,4.00,1.50
NYC,Amazing Loft: Cleaning CDC guidelines implemented,Greenpoint,4.86,Entire apartment,109.00,4.00,1.00,1.00
NYC,Sunlit cozy studio apt in UWS (70s),Upper West Side,4.91,Entire apartment,85.00,3.00,2.00,1.00
NYC,Queen Room City,Midtown,4.50,Hotel room,79.00,2.00,1.00,1.00
NYC,Cozy Room in the Center of Manhattan!,Kips Bay,4.72,Private room,60.00,2.00,1.00,1.00
NYC,Filomenas,Queens,4.75,Entire apartment,90.00,2.00,1.00,1.00
NYC,Charming BK Townhouse Home by Highland Park!,Brooklyn,4.44,Entire house,99.00,9.00,5.00,2.00
NYC,Lovely and quiet garden studio,Flatbush,4.76,Entire apartment,70.00,4.00,2.00,1.00
NYC,Whole Apt. in East Williamsburg,Williamsburg,4.82,Entire apartment,132.00,3.00,1.00,1.00
NYC,"PRIVATE Room Spacious Quiet Apt., in ELEVATOR Bldg",Manhattan,4.62,Private room,62.00,2.00,1.00,1.50
NYC,Amazing NYC view 15min away to City,West New York,4.69,Entire apartment,122.00,5.00,2.00,1.00
NYC,Park Slope Green Guest House,Park Slope,4.93,Entire apartment,90.00,3.00,1.00,1.00
NYC,Luxury Modern Brownstone Full Apt,Brooklyn,4.97,Entire apartment,117.00,3.00,2.00,1.00
NYC,Luxury Modern 3 BR 2Bath Apartment Close to NYC,Jersey City,4.41,Entire apartment,84.00,14.00,6.00,2.00
NYC, Historic Newark few minutes to EWR / PENN,Newark,4.76,Entire apartment,85.00,6.00,2.00,1.00
NYC,NYC Views! Luxury Townhome Minutes To City Center,Weehawken,4.95,Entire apartment,316.00,8.00,4.00,2.00
NYC,Big 1.5 bedroom on a great block-Private apt,Brooklyn,4.82,Entire townhouse,107.00,5.00,2.00,1.00
NYC,beautiful room with balcony,Bushwick,4.69,Private room,55.00,2.00,1.00,1.00
NYC,Home Away from Home-Room in Midtown,Hell's Kitchen,4.74,Private room,38.00,2.00,1.00,1.50
NYC,1000 ft  designer loft in SoHo - Little Italy,Chinatown,4.65,Entire apartment,72.00,6.00,3.00,1.50
NYC,Renovated Pristine 2-bedroom Ideal for families,Park Slope,4.86,Entire apartment,118.00,6.00,3.00,1.00
NYC,Two bedroom apt in house with private entrance,Crown Heights,4.77,Entire house,105.00,6.00,2.00,1.00
NYC,Beautiful room close to Manhattan,Jersey City,4.70,Private room,40.00,1.00,1.00,1.00
NYC,Spacious modern and Clean 2 BR Garden Floor Apt,Brooklyn,4.71,Entire apartment,134.00,7.00,2.00,1.00
NYC,Cozy bright studio flat - Soho/Village,Soho,4.95,Entire apartment,182.00,2.00,1.00,1.00
NYC,Cozy Private Room next to Times Square!,Hell's Kitchen,4.52,Private room,72.00,2.00,1.00,1.50
NYC,Best Location in NYC! TIMES SQUARE!,Hell's Kitchen,4.63,Private room,69.00,1.00,1.00,Shared
NYC,3rd Floor Brownstone in Jersey City,Jersey City,4.67,Entire apartment,67.00,4.00,4.00,1.50
NYC,Sunny 1-br UES apartment!,Upper East Side,4.61,Entire apartment,130.00,4.00,2.00,1.00
NYC,Spacious NYC Apartment - 1 Minute to Subway!,Manhattan,4.87,Entire apartment,147.00,5.00,3.00,1.00
NYC,Bk's Finest City life close to Transportation,Bushwick,4.49,Private room,45.00,2.00,1.00,2.00
NYC,Cozy Private Garden Apartment,Brooklyn,4.87,Entire apartment,110.00,2.00,2.00,1.00
NYC,The clean separate studio in New York,Queens,4.87,Entire guest suite,39.00,2.00,1.00,1.00
NYC,Luxurious and Bright Room Near Time Square,Hell's Kitchen,4.77,Private room,65.00,2.00,1.00,1.00
NYC,Renovated Pristine 2-bedroom Ideal for families,Park Slope,4.86,Entire apartment,125.00,6.00,3.00,1.00
NYC,Huge Room with Private Backyard - 30% OFF,Crown Heights,4.68,Private room,65.00,4.00,1.00,1.00
NYC,Private room in Sunnyside 2 46th St,Queens,4.40,Private room,48.00,2.00,1.00,2.00
NYC,10 Minutes NYC Time Square Cozy Apt FREE Parking,Jersey City,4.38,Entire apartment,79.00,3.00,2.00,1.00
NYC,Sunny Apartment Close to NYC's Major Attractions,Mott Haven,4.89,Entire townhouse,100.00,2.00,1.00,1.00
NYC,"PRIVATE Room Spacious Quiet Apt., in ELEVATOR Bldg",Manhattan,4.62,Private room,42.00,2.00,1.00,1.50
NYC,Bed-Stuy Gem with Private Entrance,Brooklyn,4.83,Private room,60.00,2.00,1.00,1.00
NYC,Contemporary 3 Bedroom in Maspeth Queens,Queens,4.91,Entire apartment,225.00,6.00,3.00,2.00
NYC,Stylish 1BR King-Near Prudential Center & NJPAC,Newark,4.87,Entire apartment,110.00,4.00,2.00,1.00
NYC,"One bedroom apartment, all the comforts of home!",Newark,4.38,Entire apartment,59.00,3.00,3.00,1.00
NYC,"""HELLO BROOKLYN"" PARK SIDE VIEW NEWLY RENO APT.",Brooklyn,4.83,Entire apartment,89.00,4.00,1.00,1.00
NYC,1000 ft  designer loft in SoHo - Little Italy,Chinatown,4.65,Entire apartment,70.00,6.00,3.00,1.50
city,title,location,rating,room_type,price,guests,beds,bathrooms
BOS,Unit 7 Loft at the Marina,Chelsea,4.85,Entire apartment,87.00,2.00,0.00,1.00
BOS,Quaint Cute Historic Charles|Studio #9,Beacon Hill,4.48,Entire bed and breakfast,66.00,2.00,1.00,1.00
BOS,Free Parking at Newly Renovated 1 Bed Basement Unt,Fenway/Kenmore,4.70,Entire apartment,60.00,4.00,2.00,1.00
BOS,Bright and Cozy Boston Studio near Subway416,Allston-Brighton,4.82,Entire apartment,90.00,2.00,1.00,1.00
BOS,Historic JP Brownstone with Parking. Pets Welcome!,Jamaica Plain,4.86,Entire condominium,88.00,3.00,1.00,1.50
BOS,"H1, 2 min walk to T/Metro, 17 min to Downtown",Dorchester,4.41,Private room,39.00,4.00,1.00,2.50
BOS,Luxury studio w/ parking by MIT/Harvard/BU/Fenway,Cambridge,4.89,Entire apartment,101.00,2.00,1.00,1.00
BOS,Bedrooms(#B) Adjacent to Harvard/MIT,Somerville,4.76,Private room,33.00,1.00,1.00,1.00
BOS,Large room with view on Downtown,South Boston,4.58,Private room,55.00,2.00,1.00,1.00
BOS,"Stylish Studio on Newbury St, THIS IS BOSTON! .#12",Back Bay,4.65,Entire apartment,64.00,2.00,1.00,1.00
BOS,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",Allston-Brighton,4.89,Entire apartment,60.00,2.00,2.00,1.00
BOS,CLEAN Smart Room w/Roof Deck Near Airport & D-town,East Boston,4.70,Private room,71.00,2.00,1.00,1.00
BOS,Entire Apartment in Downtown Boston.,Financial District,4.55,Entire apartment,94.00,5.00,2.00,1.00
BOS,WALK to HARVARD&MIT with MEMORY BED 4,Cambridge,4.45,Private room,59.00,2.00,2.00,2.00
BOS,Convenient to Boston & Cambridge - Large Room,Somerville,4.96,Private room,43.00,1.00,1.00,1.50
BOS,"1880's Boston Townhouse on Redline,Private Bathrm",Dorchester,4.98,Private room,61.00,2.00,1.00,1.50
BOS,Sonder | Winthrop Square | Lovely 1BR,Downtown Crossing,4.37,Entire apartment,116.00,3.00,2.00,1.00
BOS," Spacious, Modern & ComfyProfessionally Cleaned!",East Boston,4.96,Private room,45.00,2.00,1.00,2.50
BOS,Chic quiet room 1 (Near BU/Downtown/Fenway/HMS),Brookline,4.63,Private room,62.00,4.00,2.00,1.00
BOS,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",South End,4.60,Entire apartment,64.00,2.00,1.00,1.00
BOS,Stunning South End 1BR - private roofdeck,South End,4.75,Entire condominium,104.00,3.00,2.00,1.00
BOS,Berklee 360Deck PrivateBath  WalkScore95 ,South End,4.95,Private room,136.00,2.00,2.00,1.00
BOS,CLEAN Smart Room w/Roof Deck Near Airport & D-town,East Boston,4.70,Private room,71.00,2.00,1.00,1.00
BOS,Bright and Cozy Boston Studio near Subway416,Allston-Brighton,4.82,Entire apartment,90.00,2.00,1.00,1.00
BOS,Gorgeous 3BR/2BA Barn Near Boston,Milton,4.69,Barn,250.00,10.00,5.00,2.00
BOS,Spacious Two Bedroom Apartment. Free Parking &Wifi,Roxbury,4.86,Entire apartment,82.00,4.00,4.00,1.00
BOS,Center of The City - Entire Apartment,Chinatown,4.76,Private room,99.00,4.00,2.00,1.00
BOS,Renovated One Bedroom in Back Bay,Back Bay,4.92,Entire apartment,113.00,3.00,1.00,1.00
BOS,Luxury 1BR APT w/ parking by MIT/Harvard/BU/Fenway,Cambridge,4.94,Entire apartment,120.00,2.00,1.00,1.00
BOS,"Beautifully renovated 1 Bed Apt. - Allston, Boston",Allston-Brighton,4.91,Entire apartment,94.00,4.00,3.00,1.00
BOS,"Chic 2BR South End, Back Bay Apartment",South End,4.87,Entire apartment,180.00,6.00,3.00,1.50
BOS," Chic, Clean & Large  Professionally Cleaned! ",East Boston,4.88,Private room,45.00,2.00,1.00,2.50
BOS,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",South End,4.60,Entire apartment,64.00,2.00,1.00,1.00
BOS,"Private House, Safe/Clean, Close To Area Hospitals",Brookline,4.80,Entire townhouse,357.00,12.00,7.00,3.50
BOS,"Sensational South End- 2BR, no stairs, Location!",South End,4.83,Entire apartment,175.00,5.00,2.00,1.00
BOS,Renovated 2 Bed near Longwood - Easy T Access,Brookline,4.44,Entire condominium,153.00,4.00,2.00,1.00
BOS,Boston guest suite,Allston-Brighton,4.87,Entire guest suite,85.00,3.00,3.00,1.00
BOS,"Short walk 2 Train-2 Boston. Style,  neighborhood",Quincy,4.85,Entire apartment,82.00,4.00,2.00,1.00
BOS,Entire Apartment in Downtown Boston.,Financial District,4.55,Entire apartment,94.00,5.00,2.00,1.00
BOS,"Perfect location, comfortable, and clean studio",Cambridge,4.86,Entire apartment,96.00,4.00,1.00,1.00
BOS,Large Downstairs Room,Cambridge,4.51,Private room,31.00,2.00,1.00,1.00
BOS,"Beautifully renovated 1 Bed Apt. - Allston, Boston",Allston-Brighton,4.91,Entire apartment,94.00,4.00,3.00,1.00
BOS,"224 Tremont St 3C  Large Studio, building door knobs cleaned daily",Chinatown,4.10,Entire apartment,60.00,3.00,1.00,1.00
BOS,"Bright, friendly apartment (with dog)",Watertown,4.75,Private room,33.00,2.00,1.00,1.00
BOS," Clean, Modern & Bright  Great Location ",East Boston,4.93,Private room,45.00,2.00,1.00,2.50
BOS,Charming & Stylish Studio on Beacon Hill #8,Beacon Hill,4.60,Entire apartment,66.00,2.00,1.00,1.00
BOS,Cozy quiet room A (NearBU/Downtown/Fenway/HMS),Brookline,4.76,Private room,69.00,4.00,2.00,1.00
BOS,1 Bedroom in the Heart of Kendall Square,Cambridge,4.47,Entire apartment,60.00,4.00,1.00,1.00
BOS,BostonAirport/T/Downtown/TDgarden/Convention Ctr,East Boston,4.72,Entire apartment,128.00,2.00,1.00,1.00
BOS,"keyless private room near MIT,Central Sq 3",Cambridge,4.73,Private room,51.00,4.00,2.00,2.00
BOS,Stylish Bedroom in Coolidge Corner,Coolidge Corner,4.50,Private room,42.00,3.00,1.00,1.00
BOS,Top Rated Apartment! Exceptional Location!,East Boston,4.82,Entire apartment,140.00,2.00,2.00,1.00
BOS,WALK to HARVARD&MIT with MEMORY BED 6,Cambridge,4.60,Private room,59.00,2.00,1.00,2.00
BOS,Charming studio,Allston-Brighton,5.00,Entire apartment,49.00,1.00,1.00,1.00
BOS,"Classy Cambridge 2BD--Harvard, MIT, Kendall,Boston",Cambridge,4.58,Entire apartment,83.00,7.00,3.00,1.00
BOS,The Woodbourne - Prvt JP 2BR 15 Min To Everywhere!,Jamaica Plain,4.98,Entire apartment,121.00,5.00,2.00,1.00
BOS,The Modica Estates #4,Cambridge,4.82,Private room,41.00,1.00,1.00,1.00
BOS,Standard Studio Apartment in Back Bay,boutique hotel,4.00,Room,88.00,2.00,1.00,1.00
BOS,"Perfect location, comfortable, and clean studio",Cambridge,4.86,Entire apartment,96.00,4.00,1.00,1.00
BOS,"Private comfortable, colorful Red Room@Washburn!",Chelsea,4.86,Private room,45.00,2.00,1.00,1.00
BOS,"Near Hospitals, 28 Day Bking Only,OutdoorSpace",South End,4.81,Entire apartment,175.00,2.00,1.00,1.00
BOS,"Room w/ Private Bathroom, near MBTA transit",Hyde Park,4.53,Private room,39.00,2.00,1.00,1.00
BOS,Chic & Comfort Boston Studio near Subway606,Allston-Brighton,4.92,Entire apartment,90.00,2.00,1.00,1.00
BOS,Cozy big room near T,Somerville,4.39,Private room,45.00,3.00,1.00,1.00
BOS,ELA: Enjoy Harvard campus & Charles River &  MIT,Cambridge,4.52,Private room,39.00,2.00,1.00,2.00
BOS,Newly Renovated Boston College Studio,Allston-Brighton,4.75,Entire guest suite,80.00,2.00,1.00,1.00
BOS,Penthouse Private Room Near Everything ,South End,4.81,Private room,77.00,1.00,1.00,1.00
BOS,"Private Rm, 5-Min Walk to Harvard, 1 Month Minimum",Cambridge,4.25,Private room,40.00,2.00,1.00,1.50
BOS,BostonAirport/T/Downtown/TDgarden/Convention Ctr,East Boston,4.72,Entire apartment,128.00,2.00,1.00,1.00
BOS,Clean | Cozy Bedroom - Close to Subway & Airport,East Boston,4.93,Private room,43.00,2.00,1.00,2.00
BOS,"City Living with a View, Newbury St...#4",Back Bay,4.70,Entire apartment,73.00,2.00,1.00,1.00
BOS,Cozy quiet room F (NearBu/Downtown/Fenway/HMS),Brookline,4.40,Private room,50.00,4.00,2.00,1.00
BOS,Sunny studio right next to Boston University408,Allston-Brighton,4.92,Entire apartment,90.00,2.00,1.00,1.00
BOS,Modica Estate #3,Cambridge,4.87,Private room,41.00,1.00,1.00,1.00
BOS,(PR2) Beautiful City Living!,Back Bay,4.82,Entire apartment,99.00,2.00,1.00,1.00
BOS,Large bedroom 1st floor with AC,Allston-Brighton,4.83,Private room,39.00,2.00,1.00,3.00
BOS,The Woodbourne - Prvt JP 2BR 15 Min To Everywhere!,Jamaica Plain,4.98,Entire apartment,120.00,5.00,2.00,1.00
BOS,Modern studio in Cambridge townhome,Cambridge,4.85,Entire apartment,70.00,2.00,1.00,1.00
BOS,Boston guest suite,Allston-Brighton,4.87,Entire guest suite,83.00,3.00,3.00,1.00
BOS,Modica Estate #3,Cambridge,4.87,Private room,41.00,1.00,1.00,1.00
BOS,Comfy 1BR,Dorchester,4.80,Private room,60.00,2.00,1.00,1.00
BOS,Boston guest suite,Allston-Brighton,4.87,Entire guest suite,85.00,3.00,3.00,1.00
BOS,"Quirky, Cozy 1 Bedroom in Kendall Square",Cambridge,4.44,Entire apartment,50.00,4.00,2.00,1.00
BOS," Bright, Sunny & Clean  Professionally Cleaned!",East Boston,4.91,Private room,45.00,2.00,1.00,2.50
BOS,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",South End,4.69,Entire apartment,59.00,2.00,1.00,1.00
BOS,"Private comfortable, colorful Red Room@Washburn!",Chelsea,4.86,Private room,45.00,2.00,1.00,1.00
BOS,Hidden Gem Near Boston w/ 2 bedrooms Apt,Dedham,4.84,Entire apartment,90.00,7.00,4.00,1.00
BOS,Cozy quiet room A (NearBU/Downtown/Fenway/HMS),Brookline,4.76,Private room,69.00,4.00,2.00,1.00
BOS,Stylish Two Bedroom Apartment in North Quincy,Quincy,4.91,Entire apartment,92.00,6.00,3.00,1.00
BOS,Chic & Comfort Boston Studio near Subway507,Allston-Brighton,4.88,Entire apartment,86.00,2.00,1.00,1.00
BOS,Modern in Historic Charles|Designed Studio #7,Beacon Hill,4.62,Entire bed and breakfast,87.00,2.00,1.00,1.00
BOS,Sanitized Modern 3BD private home-near BCEC,South Boston,4.90,Entire house,180.00,7.00,3.00,1.50
BOS,"Airy, Modern 1BR sleeps 4 downtown Boston",Financial District,4.45,Entire apartment,106.00,4.00,1.00,1.00
BOS,*New queen Bed *free parking  MITCambridge studio,Cambridge,4.76,Entire apartment,149.00,2.00,1.00,1.00
BOS,"Sensational South End- 2BR, no stairs, Location!",South End,4.83,Entire apartment,175.00,5.00,2.00,1.00
BOS,"Licensed Boston airport suite 5 stars, subway",Winthrop,4.93,Entire guest suite,112.00,4.00,2.00,1.00
BOS,Spacious Two Bedroom Apartment. Free Parking &Wifi,Roxbury,4.86,Entire apartment,82.00,4.00,4.00,1.00
BOS,"Large room, excellent access",South Boston,4.64,Private room,53.00,2.00,1.00,1.00
BOS,Cozy Private Bedroom Next to Metro Station,Coolidge Corner,4.36,Private room,42.00,2.00,1.00,1.00
BOS," Bright, Sunny & Clean  Professionally Cleaned!",East Boston,4.91,Private room,43.00,2.00,1.00,2.50
BOS,Cozy Studio | Minutes to Downtown,Roxbury,4.68,Entire apartment,139.00,2.00,1.00,1.00
BOS,WALK to HARVARD&MIT with MEMORY BED 4,Cambridge,4.45,Private room,58.00,2.00,2.00,2.00
BOS,"*New 2 beds*/free parking/Harvard,MIT,Cambridge 2",Cambridge,4.60,Entire apartment,170.00,4.00,2.00,1.00
BOS,Sparkling Clean Boston Private Entry/Bath QN Bed,South Boston,4.98,Entire guest suite,121.00,2.00,1.00,1.00
BOS,Lovely East Cambridge Apartment,Cambridge,4.80,Entire apartment,240.00,5.00,4.00,1.00
BOS,1 Bedroom with Key-less entry Mission Hill,Mission Hill,4.80,Entire apartment,95.00,4.00,1.00,1.00
BOS,Renovated 2BR | 1.5BA on Charles St,Beacon Hill,4.93,Entire apartment,324.00,5.00,2.00,1.50
BOS,NEW B 1BR Downtown Boston,Chinatown,4.83,Entire apartment,91.00,3.00,2.00,1.00
BOS,Discounts for weekly stay Clean Spacious  Jacuzzi,Chelsea,4.90,Entire apartment,278.00,10.00,6.00,2.00
BOS,Sonder | SoWa | Dashing 3BR,South End,4.60,Entire apartment,239.00,8.00,4.00,2.00
BOS,North End 1 BR + Patio in Little Italy,North End,4.96,Entire apartment,140.00,3.00,1.00,1.00
BOS,Large Stylish Newbury Street Studio w/kitchen,Back Bay,4.69,Entire apartment,76.00,2.00,1.00,1.00
BOS,Mission Hill with Keyless Entry,Mission Hill,4.67,Entire apartment,94.00,4.00,1.00,1.00
BOS,Oceanview apartment2L 10 minutes to Boston/airport,Revere,4.44,Entire apartment,155.00,6.00,3.00,1.00
BOS,Sonder | The Conrad | Vibrant 4BR,Downtown Crossing,4.76,Entire apartment,240.00,8.00,4.00,2.00
BOS,**BEST PAD  MILE FROM ASSEMBLY ROW**,Somerville,4.07,Entire apartment,136.00,4.00,2.00,1.00
BOS,1 Bedroom in the Heart of Kendall Square,Cambridge,4.47,Entire apartment,60.00,4.00,1.00,1.00
BOS,Comfy 1BR,Dorchester,4.80,Private room,60.00,2.00,1.00,1.00
BOS,Sunny and cozy home near one end of freedom trail,Charlestown,4.91,Entire house,139.00,3.00,2.00,1.00
BOS,North End 1 BR + Patio in Little Italy,North End,4.96,Entire apartment,140.00,3.00,1.00,1.00
BOS,4 BD designer home I near BCEC and T station,Dorchester,4.44,Entire house,233.00,10.00,5.00,2.50
BOS,1 Bedroom with Key-less entry Mission Hill,Mission Hill,4.80,Entire apartment,95.00,4.00,1.00,1.00
BOS,Sunny Private Room in Great Location,Coolidge Corner,4.34,Private room,41.00,2.00,1.00,1.00
BOS,3 bedroom apartment next to T stop-C-19 resp disc,Charlestown,4.88,Entire apartment,199.00,6.00,3.00,1.00
BOS,Spacious room convenient to subway,Jamaica Plain,4.83,Private room,48.00,1.00,1.00,1.00
BOS,Beacon Hill 1brm - walk everywhere!,Beacon Hill,4.78,Entire apartment,138.00,3.00,2.00,1.00
BOS,Beautiful Apartment-5 Beds-Parking-Super Clean!,West Roxbury,4.76,Entire apartment,80.00,6.00,3.00,1.00
BOS,Unit 7 Loft at the Marina,Chelsea,4.85,Entire apartment,87.00,2.00,0.00,1.00
BOS,(BB-2R) Back Bay Beautiful Beacon Street Studio!,Back Bay,4.43,Entire apartment,92.00,3.00,1.00,1.00
BOS,*** Sunny Studio *** near Airport & Train stop,East Boston,4.38,Entire condominium,63.00,3.00,2.00,1.00
BOS,Best Location Ever in Bnb,Financial District,4.65,Entire apartment,76.00,4.00,1.00,1.00
BOS,Picture-perfect Cambridge guest apartment,Cambridge,4.94,Entire apartment,160.00,4.00,1.00,1.00
BOS,"Studio by Tufts Medical, door knobs wiped daily",Downtown,3.94,Entire apartment,71.00,2.00,1.00,1.00
BOS,Charming & Stylish Studio on Beacon Hill #9,Beacon Hill,4.67,Entire apartment,78.00,2.00,1.00,1.00
BOS,Stylish & Comfortable Newbury St Studio .#6,Back Bay,4.80,Entire apartment,73.00,2.00,1.00,1.00
BOS,Chic quiet room 3 (Near BU/Downtown/Fenway/HMS),Brookline,4.64,Private room,55.00,1.00,1.00,1.00
BOS,Newly Renovated Harborside Charmer - Near Airport,East Boston,4.87,Entire guest suite,135.00,2.00,2.00,1.00
BOS,Top Rated Apartment! Exceptional Location!,East Boston,4.82,Entire apartment,136.00,2.00,2.00,1.00
BOS,Mission Hill with Keyless Entry,Mission Hill,4.67,Entire apartment,94.00,4.00,1.00,1.00
BOS,Copley House - 1 Bedroom Suite,Back Bay,3.33,Entire apartment,105.00,4.00,2.00,1.00
BOS,WALK to HARVARD&MIT with MEMORY BED 5,Cambridge,4.48,Private room,59.00,2.00,1.00,2.00
BOS,North End 1 BR Gem in Little Italy,North End,4.94,Entire apartment,112.00,3.00,1.00,1.00
BOS,Stylish & Comfortable Newbury St Studio .#11,Back Bay,4.84,Entire apartment,64.00,2.00,1.00,1.00
BOS,Large Stylish Newbury Street Studio w/kitchen,Back Bay,4.69,Entire apartment,77.00,2.00,1.00,1.00
BOS,Cozy quiet room D (NearBU/Fenway/Downtown/HMS),Brookline,4.83,Private room,68.00,2.00,1.00,1.00
BOS,Chic & Comfort Boston Studio near Subway512,Allston-Brighton,5.00,Entire apartment,90.00,2.00,1.00,1.00
BOS,"Short walk 2 Train-2 Boston. Style,  neighborhood",Quincy,4.85,Entire apartment,82.00,4.00,2.00,1.00
BOS,"Tiny Room *No frills, minimalist for 1 guest ONLY",Somerville,4.79,Private room,32.00,1.00,1.00,1.50
BOS,"Classy Cambridge 2BD--Harvard, MIT, Kendall,Boston",Cambridge,4.58,Entire apartment,83.00,7.00,3.00,1.00
BOS,Cozy with roof top deck - parking/downtown/airport,East Boston,4.60,Entire apartment,85.00,4.00,2.00,1.00
BOS,"keyless private room near MIT,Central Sq 1",Cambridge,4.54,Private room,55.00,4.00,2.00,2.00
BOS,"Apt near Grocery Store, Tufts Medical",Chinatown,3.87,Entire apartment,60.00,2.00,1.00,1.00
BOS,Luxurious Home in Boston's Historic Charlestown,Charlestown,4.93,Entire condominium,131.00,4.00,2.00,1.00
BOS,Cambridge Easy,Cambridge,4.93,Private room,60.00,2.00,1.00,1.00
BOS,"Bright, friendly apartment (with dog)",Watertown,4.75,Private room,33.00,2.00,1.00,1.00
BOS,"Garden-oasis 1BR apt, near Parks/Sights/Hospitals",Brookline,4.83,Entire house,183.00,4.00,3.00,1.00
BOS,(X9) Back Bay- Simple Little Studio,Back Bay,4.63,Entire apartment,93.00,2.00,2.00,1.00
BOS,"393 Beloved, easeful house",Quincy,4.65,Entire house,82.00,2.00,2.00,1.00
BOS,Spacious 2 bedrooms Apt-Roof deck NO Cleaning fee,Cambridge,4.86,Entire apartment,199.00,4.00,2.00,1.00
BOS,Bright Spacious Private Bedroom in Coolidge Corner,Coolidge Corner,4.44,Private room,38.00,3.00,2.00,1.00
BOS,Sonder | SoWa | Deluxe 1BR,South End,4.39,Entire apartment,122.00,2.00,1.00,1.00
BOS,Peter  Best of Boston,Somerville,4.91,Private room,126.00,3.00,1.00,1.00
BOS,**BEST PAD  MILE FROM ASSEMBLY ROW**,Somerville,4.07,Entire apartment,136.00,4.00,2.00,1.00
BOS,"Downtown Beacon Hill, Convenient, Comfy Studio#10",Beacon Hill,4.72,Entire apartment,89.00,2.00,1.00,1.00
BOS,"A Stylish Stay w/ a Queen Bed, Heated Floors.. #37",Coolidge Corner,4.89,Entire loft,112.00,2.00,1.00,1.00
BOS,* Brownstone Classic South End,South End,4.86,Entire apartment,149.00,2.00,1.00,1.00
BOS,"Apt near Grocery Store, Tufts Medical",Chinatown,3.87,Entire apartment,63.00,2.00,1.00,1.00
BOS,Modern Upscale Newbury Street | 1BR 1 BA #1,Back Bay,4.64,Entire apartment,68.00,4.00,2.00,1.00
BOS,Sonder | Pierce Boston | Breathtaking 3BR + Gym,Fenway/Kenmore,4.71,Entire apartment,118.00,6.00,3.00,3.00
BOS,Two Room Master Suite with Spa Bath,Jamaica Plain,4.87,Private room,135.00,5.00,4.00,1.00
BOS,"Large, leisurely house",Quincy,4.40,Entire house,89.00,4.00,2.00,1.00
BOS,"Staypineapple Boston, Back Bay King",boutique hotel,4.53,Room,109.00,2.00,1.00,1.00
BOS,"H3, 2 min walk to T/Metro, 17 min to Downtown",Dorchester,4.36,Private room,36.00,4.00,1.00,2.50
BOS,Spacious/Modern Home in Greater Boston - 7 Beds,Quincy,4.70,Entire townhouse,120.00,7.00,7.00,1.00
BOS,Sunny Huron Village Apt. w/ Terrace,Cambridge,4.90,Entire guest suite,175.00,2.00,1.00,1.00
BOS,NEW Modern Apartment Near Boston & Harvard Square.,Watertown,4.96,Entire apartment,109.00,3.00,2.00,1.00
BOS,The Woodbourne - Prvt JP 2BR 15 Min To Everywhere!,Jamaica Plain,4.98,Entire apartment,120.00,5.00,2.00,1.00
BOS,"NEW 1st Floor, 1BR Downtown Boston",Chinatown,4.86,Entire apartment,140.00,3.00,2.00,1.00
BOS,Large Studio in Milton with private entrance.,Hyde Park,4.66,Entire apartment,65.00,4.00,2.00,1.00
BOS,Elegant private room w private bath Porter Sq 3,Cambridge,4.68,Private room,61.00,4.00,2.00,1.00
BOS,Picture-perfect Cambridge guest apartment,Cambridge,4.94,Entire apartment,160.00,4.00,1.00,1.00
